TANAMAN,JENIS,KODE PROVINSI (BPS),PROVINSI,TAHUN,LUAS PANEN (HA),PRODUKSI (KWINTAL),PRODUKTIVITAS
Buncis,Sayuran,13,Sumatera Barat,2020,2576.3,406393.6001, 157.74 
Buncis,Sayuran,14,Riau,2020,1,10, 10.00 
Buncis,Sayuran,15,Jambi,2020,392,52668, 134.36 
Buncis,Sayuran,16,Sumatera Selatan,2020,343.75,44428.6, 129.25 
Buncis,Sayuran,17,Bengkulu,2020,1505.5,276084, 183.38 
Buncis,Sayuran,18,Lampung,2020,657,52671.5, 80.17 
Buncis,Sayuran,19,Kep. Bangka Belitung,2020,66.40000044,3358.250018, 50.58 
Buncis,Sayuran,21,Kep. Riau,2020,20.01999997,2563.050002, 128.02 
Buncis,Sayuran,31,DKI Jakarta,2020,0,0, -   
Buncis,Sayuran,32,Jawa Barat,2020,5255.900002,875755.3, 166.62 
Buncis,Sayuran,33,Jawa Tengah,2020,3249,322778.1992, 99.35 
Buncis,Sayuran,34,DI Yogyakarta,2020,53.81000001,6767.400001, 125.76 
Buncis,Sayuran,35,Jawa Timur,2020,1804,225162.5, 124.81 
Buncis,Sayuran,36,Banten,2020,20,633, 31.65 
Buncis,Sayuran,51,Bali,2020,776,68410, 88.16 
Buncis,Sayuran,52,Nusa Tenggara Barat,2020,98.45000001,6524, 66.27 
Buncis,Sayuran,53,Nusa Tenggara Timur,2020,538.9,36900.14999, 68.47 
Buncis,Sayuran,61,Kalimantan Barat,2020,437,10825.5, 24.77 
Buncis,Sayuran,62,Kalimantan Tengah,2020,261,23400.7, 89.66 
Buncis,Sayuran,63,Kalimantan Selatan,2020,371,18263, 49.23 
Buncis,Sayuran,64,Kalimantan Timur,2020,714.2900003,65037.90001, 91.05 
Buncis,Sayuran,65,Kalimantan Utara,2020,105.75,9129.700012, 86.33 
Buncis,Sayuran,71,Sulawesi Utara,2020,266.9999997,52513.8, 196.68 
Buncis,Sayuran,72,Sulawesi Tengah,2020,113.5,8720, 76.83 
Buncis,Sayuran,73,Sulawesi Selatan,2020,729,66976.25, 91.87 
Buncis,Sayuran,74,Sulawesi Tenggara,2020,123.3000002,2412.5, 19.57 
Buncis,Sayuran,75,Gorontalo,2020,0,0, -   
Buncis,Sayuran,76,Sulawesi Barat,2020,50,507, 10.14 
Buncis,Sayuran,81,Maluku,2020,316.5,16607, 52.47 
Buncis,Sayuran,82,Maluku Utara,2020,117,2446.6, 20.91 
Buncis,Sayuran,91,Papua Barat,2020,248.65,4593.379995, 18.47 
Buncis,Sayuran,94,Papua,2020,204.8,19940.19991, 97.36 
Wortel,Sayuran,11,Aceh,2020,71,9220, 129.86 
Wortel,Sayuran,12,Sumatera Utara,2020,4282.8,993062, 231.87 
Wortel,Sayuran,13,Sumatera Barat,2020,1699,321973, 189.51 
Wortel,Sayuran,14,Riau,2020,11,400, 36.36 
Wortel,Sayuran,15,Jambi,2020,328,63312, 193.02 
Wortel,Sayuran,16,Sumatera Selatan,2020,181,21559, 119.11 
Wortel,Sayuran,17,Bengkulu,2020,1628,403900, 248.10 
Wortel,Sayuran,18,Lampung,2020,327,63958, 195.59 
Wortel,Sayuran,19,Kep. Bangka Belitung,2020,0,0, -   
Wortel,Sayuran,21,Kep. Riau,2020,0,0, -   
Wortel,Sayuran,31,DKI Jakarta,2020,0,0, -   
Wortel,Sayuran,32,Jawa Barat,2020,7417,1519999, 204.93 
Wortel,Sayuran,33,Jawa Tengah,2020,8110,1492294, 184.01 
Wortel,Sayuran,34,DI Yogyakarta,2020,0,0, -   
Wortel,Sayuran,35,Jawa Timur,2020,9664,803975, 83.19 
Wortel,Sayuran,36,Banten,2020,17,1242, 73.06 
Wortel,Sayuran,51,Bali,2020,286,18507, 64.71 
Wortel,Sayuran,52,Nusa Tenggara Barat,2020,320,52829, 165.09 
Wortel,Sayuran,53,Nusa Tenggara Timur,2020,267.8000002,28045.3, 104.72 
Wortel,Sayuran,61,Kalimantan Barat,2020,1,9, 9.00 
Wortel,Sayuran,62,Kalimantan Tengah,2020,0,0, -   
Wortel,Sayuran,63,Kalimantan Selatan,2020,0,0, -   
Wortel,Sayuran,64,Kalimantan Timur,2020,0,0, -   
Wortel,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Wortel,Sayuran,71,Sulawesi Utara,2020,2043,306460, 150.00 
Wortel,Sayuran,72,Sulawesi Tengah,2020,223,47705, 213.92 
Wortel,Sayuran,73,Sulawesi Selatan,2020,2586,359818, 139.14 
Wortel,Sayuran,74,Sulawesi Tenggara,2020,0,0, -   
Wortel,Sayuran,75,Gorontalo,2020,2,40, 20.00 
Wortel,Sayuran,76,Sulawesi Barat,2020,5,45, 9.00 
Wortel,Sayuran,81,Maluku,2020,4,5, 1.25 
Wortel,Sayuran,82,Maluku Utara,2020,0,0, -   
Wortel,Sayuran,91,Papua Barat,2020,14.56000036,125.6800004, 8.63 
Wortel,Sayuran,94,Papua,2020,13.2,100.4, 7.61 
Lobak,Sayuran,11,Aceh,2020,0,0, -   
Lobak,Sayuran,12,Sumatera Utara,2020,58,10683, 184.19 
Lobak,Sayuran,13,Sumatera Barat,2020,36,2309, 64.14 
Lobak,Sayuran,14,Riau,2020,0,0, -   
Lobak,Sayuran,15,Jambi,2020,44.5,3804, 85.48 
Lobak,Sayuran,16,Sumatera Selatan,2020,0,0, -   
Lobak,Sayuran,17,Bengkulu,2020,0,0, -   
Lobak,Sayuran,18,Lampung,2020,1,2, 2.00 
Lobak,Sayuran,19,Kep. Bangka Belitung,2020,14.5,1064, 73.38 
Lobak,Sayuran,21,Kep. Riau,2020,0,0, -   
Lobak,Sayuran,31,DKI Jakarta,2020,0,0, -   
Lobak,Sayuran,32,Jawa Barat,2020,865,178638, 206.52 
Lobak,Sayuran,33,Jawa Tengah,2020,165,24015, 145.55 
Lobak,Sayuran,34,DI Yogyakarta,2020,0,0, -   
Lobak,Sayuran,35,Jawa Timur,2020,20,1527, 76.35 
Lobak,Sayuran,36,Banten,2020,0,0, -   
Lobak,Sayuran,51,Bali,2020,28,5483, 195.82 
Lobak,Sayuran,52,Nusa Tenggara Barat,2020,3,91, 30.33 
Lobak,Sayuran,53,Nusa Tenggara Timur,2020,101,110, 1.09 
Lobak,Sayuran,61,Kalimantan Barat,2020,102,2858.199997, 28.02 
Lobak,Sayuran,62,Kalimantan Tengah,2020,1,15, 15.00 
Lobak,Sayuran,63,Kalimantan Selatan,2020,0,0, -   
Lobak,Sayuran,64,Kalimantan Timur,2020,0,0, -   
Lobak,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Lobak,Sayuran,71,Sulawesi Utara,2020,1,200, 200.00 
Lobak,Sayuran,72,Sulawesi Tengah,2020,72,15294, 212.42 
Lobak,Sayuran,73,Sulawesi Selatan,2020,33,2772, 84.00 
Lobak,Sayuran,74,Sulawesi Tenggara,2020,0,0, -   
Lobak,Sayuran,75,Gorontalo,2020,0,0, -   
Lobak,Sayuran,76,Sulawesi Barat,2020,0,0, -   
Lobak,Sayuran,81,Maluku,2020,2,10, 5.00 
Lobak,Sayuran,82,Maluku Utara,2020,0,0, -   
Lobak,Sayuran,91,Papua Barat,2020,0,0, -   
Lobak,Sayuran,94,Papua,2020,13,142, 10.92 
Bawang Putih,Sayuran,11,Aceh,2020,143.5,7956, 55.44 
Bawang Putih,Sayuran,12,Sumatera Utara,2020,388,13387, 34.50 
Bawang Putih,Sayuran,13,Sumatera Barat,2020,647,49063, 75.83 
Bawang Putih,Sayuran,14,Riau,2020,0,0, -   
Bawang Putih,Sayuran,15,Jambi,2020,136.5,5015, 36.74 
Bawang Putih,Sayuran,16,Sumatera Selatan,2020,128,1154, 9.02 
Bawang Putih,Sayuran,17,Bengkulu,2020,294.5,9706, 32.96 
Bawang Putih,Sayuran,18,Lampung,2020,141,8082, 57.32 
Bawang Putih,Sayuran,19,Kep. Bangka Belitung,2020,0,0, -   
Bawang Putih,Sayuran,21,Kep. Riau,2020,0,0, -   
Bawang Putih,Sayuran,31,DKI Jakarta,2020,0,0, -   
Bawang Putih,Sayuran,32,Jawa Barat,2020,460,32530, 70.72 
Bawang Putih,Sayuran,33,Jawa Tengah,2020,5421,333035.5, 61.43 
Bawang Putih,Sayuran,34,DI Yogyakarta,2020,0.400000006,6.809999943, 17.02 
Bawang Putih,Sayuran,35,Jawa Timur,2020,1243,58980, 47.45 
Bawang Putih,Sayuran,36,Banten,2020,0,0, -   
Bawang Putih,Sayuran,51,Bali,2020,221,13290.12, 60.14 
Bawang Putih,Sayuran,52,Nusa Tenggara Barat,2020,2469,246087, 99.67 
Bawang Putih,Sayuran,53,Nusa Tenggara Timur,2020,308.4700004,9737.059993, 31.57 
Bawang Putih,Sayuran,61,Kalimantan Barat,2020,0,0, -   
Bawang Putih,Sayuran,62,Kalimantan Tengah,2020,0,0, -   
Bawang Putih,Sayuran,63,Kalimantan Selatan,2020,0,0, -   
Bawang Putih,Sayuran,64,Kalimantan Timur,2020,0,0, -   
Bawang Putih,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Bawang Putih,Sayuran,71,Sulawesi Utara,2020,216.5,8750.5, 40.42 
Bawang Putih,Sayuran,72,Sulawesi Tengah,2020,232.5,9344, 40.19 
Bawang Putih,Sayuran,73,Sulawesi Selatan,2020,158,3065.5, 19.40 
Bawang Putih,Sayuran,74,Sulawesi Tenggara,2020,0,0, -   
Bawang Putih,Sayuran,75,Gorontalo,2020,0,0, -   
Bawang Putih,Sayuran,76,Sulawesi Barat,2020,193,8856.5, 45.89 
Bawang Putih,Sayuran,81,Maluku,2020,0,0, -   
Bawang Putih,Sayuran,82,Maluku Utara,2020,0,0, -   
Bawang Putih,Sayuran,91,Papua Barat,2020,0,0, -   
Bawang Putih,Sayuran,94,Papua,2020,0,0, -   
Bawang Merah,Sayuran,11,Aceh,2020,1470.649994,112464.83, 76.47 
Bawang Merah,Sayuran,12,Sumatera Utara,2020,3059.530002,292221.18, 95.51 
Bawang Merah,Sayuran,13,Sumatera Barat,2020,13551.25,1537701.93, 113.47 
Bawang Merah,Sayuran,14,Riau,2020,63.07999998,2632.5, 41.73 
Bawang Merah,Sayuran,15,Jambi,2020,1750.6,119765.9, 68.41 
Bawang Merah,Sayuran,16,Sumatera Selatan,2020,139.75,9341, 66.84 
Bawang Merah,Sayuran,17,Bengkulu,2020,196.9,11534, 58.58 
Bawang Merah,Sayuran,18,Lampung,2020,262,21048, 80.34 
Bawang Merah,Sayuran,19,Kep. Bangka Belitung,2020,22.45000044,1574.070005, 70.11 
Bawang Merah,Sayuran,21,Kep. Riau,2020,19.43000004,1225.85, 63.09 
Bawang Merah,Sayuran,31,DKI Jakarta,2020,0,0, -   
Bawang Merah,Sayuran,32,Jawa Barat,2020,15042.1,1648265.3, 109.58 
Bawang Merah,Sayuran,33,Jawa Tengah,2020,65411,6111650.6, 93.43 
Bawang Merah,Sayuran,34,DI Yogyakarta,2020,1891.110001,188105.13, 99.47 
Bawang Merah,Sayuran,35,Jawa Timur,2020,47496.8,4545836.698, 95.71 
Bawang Merah,Sayuran,36,Banten,2020,229,14040.5, 61.31 
Bawang Merah,Sayuran,51,Bali,2020,989.82,142074.2501, 143.54 
Bawang Merah,Sayuran,52,Nusa Tenggara Barat,2020,17570.09,1887404.33, 107.42 
Bawang Merah,Sayuran,53,Nusa Tenggara Timur,2020,1653.59,104237.6998, 63.04 
Bawang Merah,Sayuran,61,Kalimantan Barat,2020,118,2269, 19.23 
Bawang Merah,Sayuran,62,Kalimantan Tengah,2020,28.6500001,791.8000002, 27.64 
Bawang Merah,Sayuran,63,Kalimantan Selatan,2020,88.5,4617, 52.17 
Bawang Merah,Sayuran,64,Kalimantan Timur,2020,77.9500002,2671.549996, 34.27 
Bawang Merah,Sayuran,65,Kalimantan Utara,2020,39,902, 23.13 
Bawang Merah,Sayuran,71,Sulawesi Utara,2020,979.45,49365.88, 50.40 
Bawang Merah,Sayuran,72,Sulawesi Tengah,2020,1054.5,57254.95001, 54.30 
Bawang Merah,Sayuran,73,Sulawesi Selatan,2020,12457.5,1243812, 99.84 
Bawang Merah,Sayuran,74,Sulawesi Tenggara,2020,226.1500001,6550, 28.96 
Bawang Merah,Sayuran,75,Gorontalo,2020,115,4758, 41.37 
Bawang Merah,Sayuran,76,Sulawesi Barat,2020,244,6310.7, 25.86 
Bawang Merah,Sayuran,81,Maluku,2020,216,11062, 51.21 
Bawang Merah,Sayuran,82,Maluku Utara,2020,347.5,9512.2, 27.37 
Bawang Merah,Sayuran,91,Papua Barat,2020,43.25,1362, 31.49 
Bawang Merah,Sayuran,94,Papua,2020,45.80000001,2090.5, 45.64 
Bawang Daun,Sayuran,11,Aceh,2020,193.3699999,14789.5, 76.48 
Bawang Daun,Sayuran,12,Sumatera Utara,2020,1780.4,136147.08, 76.47 
Bawang Daun,Sayuran,13,Sumatera Barat,2020,4519,438142.2998, 96.96 
Bawang Daun,Sayuran,14,Riau,2020,3,30, 10.00 
Bawang Daun,Sayuran,15,Jambi,2020,465.5,37870.5, 81.35 
Bawang Daun,Sayuran,16,Sumatera Selatan,2020,429,28349.5, 66.08 
Bawang Daun,Sayuran,17,Bengkulu,2020,2121.49,177193.5, 83.52 
Bawang Daun,Sayuran,18,Lampung,2020,534.5,35363.5, 66.16 
Bawang Daun,Sayuran,19,Kep. Bangka Belitung,2020,71.53999988,2011.929994, 28.12 
Bawang Daun,Sayuran,21,Kep. Riau,2020,70.09000017,3442.6, 49.12 
Bawang Daun,Sayuran,31,DKI Jakarta,2020,0,0, -   
Bawang Daun,Sayuran,32,Jawa Barat,2020,11589.5,1514272, 130.66 
Bawang Daun,Sayuran,33,Jawa Tengah,2020,12531,1239859.1, 98.94 
Bawang Daun,Sayuran,34,DI Yogyakarta,2020,15,1437, 95.80 
Bawang Daun,Sayuran,35,Jawa Timur,2020,13199,988537, 74.89 
Bawang Daun,Sayuran,36,Banten,2020,42.5,2744, 64.56 
Bawang Daun,Sayuran,51,Bali,2020,110,11556, 105.05 
Bawang Daun,Sayuran,52,Nusa Tenggara Barat,2020,133.31,14962.5, 112.24 
Bawang Daun,Sayuran,53,Nusa Tenggara Timur,2020,232.3000001,8878.4, 38.22 
Bawang Daun,Sayuran,61,Kalimantan Barat,2020,362.1999998,6818.800011, 18.83 
Bawang Daun,Sayuran,62,Kalimantan Tengah,2020,404.3000002,14426.65, 35.68 
Bawang Daun,Sayuran,63,Kalimantan Selatan,2020,388,8012, 20.65 
Bawang Daun,Sayuran,64,Kalimantan Timur,2020,150.8899995,3185.030001, 21.11 
Bawang Daun,Sayuran,65,Kalimantan Utara,2020,190.4000001,11171.10001, 58.67 
Bawang Daun,Sayuran,71,Sulawesi Utara,2020,7448.6,734045.8, 98.55 
Bawang Daun,Sayuran,72,Sulawesi Tengah,2020,516.53,45786.16, 88.64 
Bawang Daun,Sayuran,73,Sulawesi Selatan,2020,3383.8,297433, 87.90 
Bawang Daun,Sayuran,74,Sulawesi Tenggara,2020,374.1500001,3859.4, 10.32 
Bawang Daun,Sayuran,75,Gorontalo,2020,5,50, 10.00 
Bawang Daun,Sayuran,76,Sulawesi Barat,2020,107,1083, 10.12 
Bawang Daun,Sayuran,81,Maluku,2020,102,3917.600006, 38.41 
Bawang Daun,Sayuran,82,Maluku Utara,2020,106,5344, 50.42 
Bawang Daun,Sayuran,91,Papua Barat,2020,122.9,2007.710001, 16.34 
Bawang Daun,Sayuran,94,Papua,2020,260.7000001,4751.149997, 18.22 
Jamur,Sayuran,11,Aceh,2020,1842,13501, 7.33 
Jamur,Sayuran,12,Sumatera Utara,2020,6757,13165.5, 1.95 
Jamur,Sayuran,13,Sumatera Barat,2020,1815,189553.6099, 104.44 
Jamur,Sayuran,14,Riau,2020,17006.6,101954, 5.99 
Jamur,Sayuran,15,Jambi,2020,1749,27757, 15.87 
Jamur,Sayuran,16,Sumatera Selatan,2020,225027.52,203157.6, 0.90 
Jamur,Sayuran,17,Bengkulu,2020,1593,10304, 6.47 
Jamur,Sayuran,18,Lampung,2020,51461,224512, 4.36 
Jamur,Sayuran,19,Kep. Bangka Belitung,2020,1491,4614.199951, 3.09 
Jamur,Sayuran,21,Kep. Riau,2020,930,1778, 1.91 
Jamur,Sayuran,31,DKI Jakarta,2020,0,0, -   
Jamur,Sayuran,32,Jawa Barat,2020,3602113.43,17720782.61, 4.92 
Jamur,Sayuran,33,Jawa Tengah,2020,467093.01,6682547.5, 14.31 
Jamur,Sayuran,34,DI Yogyakarta,2020,61154,237549.5, 3.88 
Jamur,Sayuran,35,Jawa Timur,2020,504429,7080498, 14.04 
Jamur,Sayuran,36,Banten,2020,63818,235686, 3.69 
Jamur,Sayuran,51,Bali,2020,17114,197920, 11.56 
Jamur,Sayuran,52,Nusa Tenggara Barat,2020,11758.5,120474, 10.25 
Jamur,Sayuran,53,Nusa Tenggara Timur,2020,0,0, -   
Jamur,Sayuran,61,Kalimantan Barat,2020,1943,15925, 8.20 
Jamur,Sayuran,62,Kalimantan Tengah,2020,1814,9510, 5.24 
Jamur,Sayuran,63,Kalimantan Selatan,2020,38956,484058.5, 12.43 
Jamur,Sayuran,64,Kalimantan Timur,2020,13308,29517.5, 2.22 
Jamur,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Jamur,Sayuran,71,Sulawesi Utara,2020,9,180, 20.00 
Jamur,Sayuran,72,Sulawesi Tengah,2020,38159.25,44807, 1.17 
Jamur,Sayuran,73,Sulawesi Selatan,2020,9354,38642, 4.13 
Jamur,Sayuran,74,Sulawesi Tenggara,2020,27,121, 4.48 
Jamur,Sayuran,75,Gorontalo,2020,0,0, -   
Jamur,Sayuran,76,Sulawesi Barat,2020,0,0, -   
Jamur,Sayuran,81,Maluku,2020,0,0, -   
Jamur,Sayuran,82,Maluku Utara,2020,0,0, -   
Jamur,Sayuran,91,Papua Barat,2020,0,0, -   
Jamur,Sayuran,94,Papua,2020,0,0, -   
Blewah,Buah,11,Aceh,2020,1,1, 1.00 
Blewah,Buah,12,Sumatera Utara,2020,3,6, 2.00 
Blewah,Buah,13,Sumatera Barat,2020,2,202, 101.00 
Blewah,Buah,14,Riau,2020,3,582, 194.00 
Blewah,Buah,15,Jambi,2020,5.220000003,522, 100.00 
Blewah,Buah,16,Sumatera Selatan,2020,57,2948.5, 51.73 
Blewah,Buah,17,Bengkulu,2020,2,105, 52.50 
Blewah,Buah,18,Lampung,2020,24.25,285, 11.75 
Blewah,Buah,19,Kep. Bangka Belitung,2020,1.700000003,390, 229.41 
Blewah,Buah,21,Kep. Riau,2020,4,1080, 270.00 
Blewah,Buah,31,DKI Jakarta,2020,0,0, -   
Blewah,Buah,32,Jawa Barat,2020,51,9957, 195.24 
Blewah,Buah,33,Jawa Tengah,2020,441,52931, 120.02 
Blewah,Buah,34,DI Yogyakarta,2020,0,0, -   
Blewah,Buah,35,Jawa Timur,2020,1917.75,197093, 102.77 
Blewah,Buah,36,Banten,2020,1,20, 20.00 
Blewah,Buah,51,Bali,2020,0,0, -   
Blewah,Buah,52,Nusa Tenggara Barat,2020,386.4,61346, 158.76 
Blewah,Buah,53,Nusa Tenggara Timur,2020,1,100, 100.00 
Blewah,Buah,61,Kalimantan Barat,2020,41,1889.5, 46.09 
Blewah,Buah,62,Kalimantan Tengah,2020,7,169, 24.14 
Blewah,Buah,63,Kalimantan Selatan,2020,0,0, -   
Blewah,Buah,64,Kalimantan Timur,2020,16,530, 33.13 
Blewah,Buah,65,Kalimantan Utara,2020,1,10, 10.00 
Blewah,Buah,71,Sulawesi Utara,2020,0,0, -   
Blewah,Buah,72,Sulawesi Tengah,2020,0,0, -   
Blewah,Buah,73,Sulawesi Selatan,2020,3,25, 8.33 
Blewah,Buah,74,Sulawesi Tenggara,2020,10,60, 6.00 
Blewah,Buah,75,Gorontalo,2020,0,0, -   
Blewah,Buah,76,Sulawesi Barat,2020,0,0, -   
Blewah,Buah,81,Maluku,2020,18,307, 17.06 
Blewah,Buah,82,Maluku Utara,2020,0,0, -   
Blewah,Buah,91,Papua Barat,2020,0,0, -   
Blewah,Buah,94,Papua,2020,2,4, 2.00 
Stroberi,Buah,11,Aceh,2020,8,628, 78.50 
Stroberi,Buah,12,Sumatera Utara,2020,40,605, 15.13 
Stroberi,Buah,13,Sumatera Barat,2020,33,648, 19.64 
Stroberi,Buah,14,Riau,2020,0,0, -   
Stroberi,Buah,15,Jambi,2020,0,0, -   
Stroberi,Buah,16,Sumatera Selatan,2020,4,38, 9.50 
Stroberi,Buah,17,Bengkulu,2020,11,282, 25.64 
Stroberi,Buah,18,Lampung,2020,1,5, 5.00 
Stroberi,Buah,19,Kep. Bangka Belitung,2020,0,0, -   
Stroberi,Buah,21,Kep. Riau,2020,0,0, -   
Stroberi,Buah,31,DKI Jakarta,2020,0,0, -   
Stroberi,Buah,32,Jawa Barat,2020,405,59548, 147.03 
Stroberi,Buah,33,Jawa Tengah,2020,21.5,4299, 199.95 
Stroberi,Buah,34,DI Yogyakarta,2020,0.300000004,1.800000072, 6.00 
Stroberi,Buah,35,Jawa Timur,2020,49,5591, 114.10 
Stroberi,Buah,36,Banten,2020,0,0, -   
Stroberi,Buah,51,Bali,2020,36,6682, 185.61 
Stroberi,Buah,52,Nusa Tenggara Barat,2020,32.30000001,2076, 64.27 
Stroberi,Buah,53,Nusa Tenggara Timur,2020,1,1101," 1,101.00 "
Stroberi,Buah,61,Kalimantan Barat,2020,0,0, -   
Stroberi,Buah,62,Kalimantan Tengah,2020,0,0, -   
Stroberi,Buah,63,Kalimantan Selatan,2020,0,0, -   
Stroberi,Buah,64,Kalimantan Timur,2020,0,0, -   
Stroberi,Buah,65,Kalimantan Utara,2020,0,0, -   
Stroberi,Buah,71,Sulawesi Utara,2020,0,0, -   
Stroberi,Buah,72,Sulawesi Tengah,2020,2,7, 3.50 
Stroberi,Buah,73,Sulawesi Selatan,2020,38,1992, 52.42 
Stroberi,Buah,74,Sulawesi Tenggara,2020,0,0, -   
Stroberi,Buah,75,Gorontalo,2020,0,0, -   
Stroberi,Buah,76,Sulawesi Barat,2020,0,0, -   
Stroberi,Buah,81,Maluku,2020,0,0, -   
Stroberi,Buah,82,Maluku Utara,2020,0,0, -   
Stroberi,Buah,91,Papua Barat,2020,0,0, -   
Stroberi,Buah,94,Papua,2020,0,0, -   
Kentang,Sayuran,11,Aceh,2020,1014.5,120065, 118.35 
Kentang,Sayuran,12,Sumatera Utara,2020,6925.5,1243255, 179.52 
Kentang,Sayuran,13,Sumatera Barat,2020,1076,231659, 215.30 
Kentang,Sayuran,14,Riau,2020,0,0, -   
Kentang,Sayuran,15,Jambi,2020,5931.5,1250009, 210.74 
Kentang,Sayuran,16,Sumatera Selatan,2020,52,4219, 81.13 
Kentang,Sayuran,17,Bengkulu,2020,265,36135, 136.36 
Kentang,Sayuran,18,Lampung,2020,55,13055, 237.36 
Kentang,Sayuran,19,Kep. Bangka Belitung,2020,0,0, -   
Kentang,Sayuran,21,Kep. Riau,2020,0,0, -   
Kentang,Sayuran,31,DKI Jakarta,2020,0,0, -   
Kentang,Sayuran,32,Jawa Barat,2020,9226,1968563, 213.37 
Kentang,Sayuran,33,Jawa Tengah,2020,17212,3076704, 178.75 
Kentang,Sayuran,34,DI Yogyakarta,2020,0,0, -   
Kentang,Sayuran,35,Jawa Timur,2020,15710,3541963, 225.46 
Kentang,Sayuran,36,Banten,2020,0,0, -   
Kentang,Sayuran,51,Bali,2020,29,3762, 129.72 
Kentang,Sayuran,52,Nusa Tenggara Barat,2020,160,17872, 111.70 
Kentang,Sayuran,53,Nusa Tenggara Timur,2020,97.5,6381, 65.45 
Kentang,Sayuran,61,Kalimantan Barat,2020,0,0, -   
Kentang,Sayuran,62,Kalimantan Tengah,2020,0,0, -   
Kentang,Sayuran,63,Kalimantan Selatan,2020,0,0, -   
Kentang,Sayuran,64,Kalimantan Timur,2020,0,0, -   
Kentang,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Kentang,Sayuran,71,Sulawesi Utara,2020,4844.4,733763, 151.47 
Kentang,Sayuran,72,Sulawesi Tengah,2020,67,8017, 119.66 
Kentang,Sayuran,73,Sulawesi Selatan,2020,2915,569544, 195.38 
Kentang,Sayuran,74,Sulawesi Tenggara,2020,0,0, -   
Kentang,Sayuran,75,Gorontalo,2020,0,0, -   
Kentang,Sayuran,76,Sulawesi Barat,2020,24,2580, 107.50 
Kentang,Sayuran,81,Maluku,2020,2,6, 3.00 
Kentang,Sayuran,82,Maluku Utara,2020,0,0, -   
Kentang,Sayuran,91,Papua Barat,2020,6.699999973,109.5600001, 16.35 
Kentang,Sayuran,94,Papua,2020,8,16, 2.00 
Kacang Merah,Sayuran,11,Aceh,2020,559.5,70418.5, 125.86 
Kacang Merah,Sayuran,12,Sumatera Utara,2020,486,16193.2, 33.32 
Kacang Merah,Sayuran,13,Sumatera Barat,2020,40.5,600, 14.81 
Kacang Merah,Sayuran,14,Riau,2020,0,0, -   
Kacang Merah,Sayuran,15,Jambi,2020,601.25,26770.25, 44.52 
Kacang Merah,Sayuran,16,Sumatera Selatan,2020,15,637, 42.47 
Kacang Merah,Sayuran,17,Bengkulu,2020,251,11759, 46.85 
Kacang Merah,Sayuran,18,Lampung,2020,76,5481, 72.12 
Kacang Merah,Sayuran,19,Kep. Bangka Belitung,2020,0,0, -   
Kacang Merah,Sayuran,21,Kep. Riau,2020,0,0, -   
Kacang Merah,Sayuran,31,DKI Jakarta,2020,0,0, -   
Kacang Merah,Sayuran,32,Jawa Barat,2020,5153,424191, 82.32 
Kacang Merah,Sayuran,33,Jawa Tengah,2020,1372,37577.5, 27.39 
Kacang Merah,Sayuran,34,DI Yogyakarta,2020,11,453, 41.18 
Kacang Merah,Sayuran,35,Jawa Timur,2020,314,4333, 13.80 
Kacang Merah,Sayuran,36,Banten,2020,0,0, -   
Kacang Merah,Sayuran,51,Bali,2020,620,1286, 2.07 
Kacang Merah,Sayuran,52,Nusa Tenggara Barat,2020,281,12129, 43.16 
Kacang Merah,Sayuran,53,Nusa Tenggara Timur,2020,602.5,11482.3, 19.06 
Kacang Merah,Sayuran,61,Kalimantan Barat,2020,4,46, 11.50 
Kacang Merah,Sayuran,62,Kalimantan Tengah,2020,0,0, -   
Kacang Merah,Sayuran,63,Kalimantan Selatan,2020,0,0, -   
Kacang Merah,Sayuran,64,Kalimantan Timur,2020,0,0, -   
Kacang Merah,Sayuran,65,Kalimantan Utara,2020,0,0, -   
Kacang Merah,Sayuran,71,Sulawesi Utara,2020,722.5500007,16015.1, 22.16 
Kacang Merah,Sayuran,72,Sulawesi Tengah,2020,500.6,5713.600037, 11.41 
Kacang Merah,Sayuran,73,Sulawesi Selatan,2020,369.1700001,16356, 44.30 
Kacang Merah,Sayuran,74,Sulawesi Tenggara,2020,16.25,141, 8.68 
Kacang Merah,Sayuran,75,Gorontalo,2020,0,0, -   
Kacang Merah,Sayuran,76,Sulawesi Barat,2020,50,427, 8.54 
Kacang Merah,Sayuran,81,Maluku,2020,1.5,10, 6.67 
Kacang Merah,Sayuran,82,Maluku Utara,2020,10,29, 2.90 
Kacang Merah,Sayuran,91,Papua Barat,2020,5.619999997,33.12, 5.89 
Kacang Merah,Sayuran,94,Papua,2020,15,15, 1.00 
Bawang Merah,Sayuran,11,ACEH,2019,1133,88396, 78.02 
Bawang Merah,Sayuran,12,SUMATERA UTARA,2019,2246.24,180716.6, 80.45 
Bawang Merah,Sayuran,13,SUMATERA BARAT,2019,10965,1223989, 111.63 
Bawang Merah,Sayuran,14,RIAU,2019,92,5067, 55.08 
Bawang Merah,Sayuran,15,JAMBI,2019,1506.5,96863, 64.30 
Bawang Merah,Sayuran,16,SUMATERA SELATAN,2019,174,13900, 79.89 
Bawang Merah,Sayuran,17,BENGKULU,2019,105,5234, 49.85 
